Date,Company,Path,SpecificDate,Children
2016Q1,ORCL,/pure_articles/ORCL/2015-09-16T22:44:06-04:00_Oracle's (ORCL) CEOs Safra Catz and Mark Hurd Discusses Q1 2016 Results - Earnings Call Transcript.html,2015-09-16T22:44:06-04:00,FALSE
2016Q1,PEP,/pure_articles/PEP/2016-04-18T12:47:12-04:00_PepsiCo (PEP) Indra K. Nooyi on Q1 2016 Results - Earnings Call Transcript.html,2016-04-18T12:47:12-04:00,FALSE
2016Q1,PFE,/pure_articles/PFE/2016-05-03T16:41:11-04:00_Pfizer (PFE) Q1 2016 Results - Earnings Call Transcript.html,2016-05-03T16:41:11-04:00,FALSE
2016Q1,PG,/pure_articles/PG/2015-10-23T12:39:03-04:00_Procter & Gamble (PG) Q1 2016 Results - Earnings Call Transcript.html,2015-10-23T12:39:03-04:00,FALSE
2016Q1,QCOM,/pure_articles/QCOM/2016-01-27T22:13:12-05:00_Qualcomm's (QCOM) CEO Steve Mollenkopf on Q1 2016 Results - Earnings Call Transcript.html,2016-01-27T22:13:12-05:00,FALSE
2016Q1,T,/pure_articles/T/2016-04-26T21:11:44-04:00_AT&T's (T) Management on Q1 2016 Results - Earnings Call Transcript.html,2016-04-26T21:11:44-04:00,FALSE
2016Q1,TMO,/pure_articles/TMO/2016-04-28T13:57:17-04:00_Thermo Fisher Scientific (TMO) Marc N. Casper on Q1 2016 Results - Earnings Call Transcript.html,2016-04-28T13:57:17-04:00,FALSE
2016Q1,TSLA,/pure_articles/TSLA/2016-05-05T00:15:34-04:00_Tesla Motors (TSLA) Elon Reeve Musk on Q1 2016 Results - Earnings Call Transcript.html,2016-05-05T00:15:34-04:00,FALSE
2016Q1,TSLA,/pure_articles/TSLA/2016-05-10T00:00:00-04:00_SolarCity (SCTY) Lyndon R. Rive on Q1 2016 Results - Earnings Call Transcript.html,2016-05-10T00:00:00-04:00,TRUE
2016Q1,UNH,/pure_articles/UNH/2016-04-19T14:15:20-04:00_UnitedHealth Group (UNH) Stephen J. Hemsley on Q1 2016 Results - Earnings Call Transcript.html,2016-04-19T14:15:20-04:00,FALSE
2016Q1,UPS,/pure_articles/UPS/2016-04-29T01:37:29-04:00_United Parcel Service (UPS) David P. Abney on Q1 2016 Results - Earnings Call Transcript.html,2016-04-29T01:37:29-04:00,FALSE
2016Q1,V,/pure_articles/V/2016-01-28T22:56:03-05:00_Visa's (V) CEO Charlie Scharf on Q1 2016 Results - Earnings Call Transcript.html,2016-01-28T22:56:03-05:00,FALSE
2016Q1,VZ,/pure_articles/VZ/2016-04-21T14:29:12-04:00_Verizon Communications (VZ) Q1 2016 Results - Earnings Call Transcript.html,2016-04-21T14:29:12-04:00,FALSE
2016Q1,WFC,/pure_articles/WFC/2016-04-14T18:56:05-04:00_Wells Fargo & Co's (WFC) CEO John Stumpf on Q1 2016 Results - Earnings Call Transcript.html,2016-04-14T18:56:05-04:00,FALSE
2016Q1,WMT,/pure_articles/WMT/2015-05-19T11:27:09-04:00_Wal-Mart Stores' (WMT) CEO Doug McMillon on Q1 2016 Results - Earnings Call Transcript.html,2015-05-19T11:27:09-04:00,FALSE
2016Q1,XOM,/pure_articles/XOM/2016-04-29T15:12:14-04:00_Exxon Mobil (XOM) Q1 2016 Results - Earnings Call Transcript.html,2016-04-29T15:12:14-04:00,FALSE
2016Q2,AAPL,/pure_articles/AAPL/2016-04-26T20:27:14-04:00_Apple (AAPL) Timothy Donald Cook on Q2 2016 Results - Earnings Call Transcript.html,2016-04-26T20:27:14-04:00,FALSE
2016Q2,ABBV,/pure_articles/ABBV/2016-07-29T16:03:19-04:00_AbbVie (ABBV) Richard A. Gonzalez on Q2 2016 Results - Earnings Call Transcript.html,2016-07-29T16:03:19-04:00,FALSE
2016Q2,ABT,/pure_articles/ABT/2016-07-20T14:53:27-04:00_Abbott Laboratories (ABT) Miles D. White on Q2 2016 Results - Earnings Call Transcript.html,2016-07-20T14:53:27-04:00,FALSE
2016Q2,ACN,/pure_articles/ACN/2016-03-24T14:31:09-04:00_Accenture's (ACN) CEO Pierre Nanterme on Q2 2016 Results - Earnings Call Transcript.html,2016-03-24T14:31:09-04:00,FALSE
2016Q2,ADBE,/pure_articles/ADBE/2016-06-21T23:16:11-04:00_Adobe Systems' (ADBE) CEO Shantanu Narayen on Q2 2016 Results - Earnings Call Transcript.html,2016-06-21T23:16:11-04:00,FALSE
2016Q2,AMD,/pure_articles/AMD/2016-07-21T21:33:30-04:00_Advanced Micro Devices (AMD) Lisa T. Su on Q2 2016 Results - Earnings Call Transcript.html,2016-07-21T21:33:30-04:00,FALSE
2016Q2,AMD,/pure_articles/AMD/2015-10-14T20:52:01-04:00_Xilinx's (XLNX) CEO Moshe Gavrielov on Q2 2016 Results - Earnings Call Transcript.html,2015-10-14T20:52:01-04:00,TRUE
2016Q2,AMZN,/pure_articles/AMZN/2016-05-04T23:39:23-04:00_Whole Foods Market (WFM) John P. Mackey on Q2 2016 Results - Earnings Call Transcript.html,2016-05-04T23:39:23-04:00,TRUE
2016Q2,AMZN,/pure_articles/AMZN/2016-07-28T22:43:37-04:00_Amazon.com (AMZN) Q2 2016 Results - Earnings Call Transcript.html,2016-07-28T22:43:37-04:00,FALSE
2016Q2,AVGO,/pure_articles/AVGO/2016-06-02T23:20:07-04:00_Broadcom's (AVGO) CEO Hock Tan on Q2 2016 Results - Earnings Call Transcript.html,2016-06-02T23:20:07-04:00,FALSE
2016Q2,BAC,/pure_articles/BAC/2016-07-19T01:16:22-04:00_Bank of America's (BAC) CEO Brian Moynihan on Q2 2016 Results - Earnings Call Transcript.html,2016-07-19T01:16:22-04:00,FALSE
2016Q2,CMCSA,/pure_articles/CMCSA/2016-07-27T12:23:34-04:00_Comcast (CMCSA) Brian L. Roberts on Q2 2016 Results - Earnings Call Transcript.html,2016-07-27T12:23:34-04:00,FALSE
2016Q2,COST,/pure_articles/COST/2016-03-03T22:27:08-05:00_Costco Wholesale (COST) Q2 2016 Results - Earnings Call Transcript.html,2016-03-03T22:27:08-05:00,FALSE
2016Q2,CRM,"/pure_articles/CRM/2015-08-20T21:09:05-04:00_salesforce.com, inc. (CRM) Marc Russell Benioff on Q2 2016 Results - Earnings Call Transcript.html",2015-08-20T21:09:05-04:00,FALSE
2016Q2,CSCO,/pure_articles/CSCO/2016-02-10T19:57:07-05:00_Cisco Systems (CSCO) Charles H. Robbins on Q2 2016 Results - Earnings Call Transcript.html,2016-02-10T19:57:07-05:00,FALSE
2016Q2,CSCO,/pure_articles/CSCO/2016-08-01T13:47:33-04:00_BroadSoft (BSFT) Michael Tessler on Q2 2016 Results - Earnings Call Transcript.html,2016-08-01T13:47:33-04:00,TRUE
2016Q2,CVX,/pure_articles/CVX/2016-07-29T17:52:07-04:00_Chevron (CVX) Q2 2016 Results - Earnings Call Transcript.html,2016-07-29T17:52:07-04:00,FALSE
2016Q2,CVX,/pure_articles/CVX/2016-08-03T15:24:38-04:00_Noble Energy (NBL) David L. Stover on Q2 2016 Results - Earnings Call Transcript.html,2016-08-03T15:24:38-04:00,TRUE
2016Q2,DHR,/pure_articles/DHR/2016-07-25T12:11:36-04:00_Danaher (DHR) Thomas Patrick Joyce on Q2 2016 Results - Earnings Call Transcript.html,2016-07-25T12:11:36-04:00,FALSE
2016Q2,DIS,/pure_articles/DIS/2016-05-10T22:29:45-04:00_The Walt Disney (DIS) Robert A. Iger on Q2 2016 Results - Earnings Call Transcript.html,2016-05-10T22:29:45-04:00,FALSE
2016Q2,FB,/pure_articles/FB/2016-07-27T22:57:36-04:00_Facebook (FB) Mark Elliot Zuckerberg on Q2 2016 Results - Earnings Call Transcript.html,2016-07-27T22:57:36-04:00,FALSE
2016Q2,GOOG,/pure_articles/GOOG/2016-07-28T20:49:33-04:00_Alphabet (GOOG) Q2 2016 Results - Earnings Call Transcript.html,2016-07-28T20:49:33-04:00,FALSE
2016Q2,GOOGL,,,FALSE
2016Q2,HD,/pure_articles/HD/2016-08-16T15:48:26-04:00_The Home Depot's (HD) CEO Craig Menear on Q2 2016 Results - Earnings Call Transcript.html,2016-08-16T15:48:26-04:00,FALSE
2016Q2,INTC,/pure_articles/INTC/2016-07-20T21:43:31-04:00_Intel (INTC) Brian M. Krzanich on Q2 2016 Results - Earnings Call Transcript.html,2016-07-20T21:43:31-04:00,FALSE
2016Q2,JNJ,/pure_articles/JNJ/2016-07-19T15:19:31-04:00_Johnson & Johnson (JNJ) Alex Gorsky on Q2 2016 Results - Earnings Call Transcript.html,2016-07-19T15:19:31-04:00,FALSE
2016Q2,JPM,/pure_articles/JPM/2016-07-14T15:41:09-04:00_JPMorgan Chase's (JPM) CEO Jamie Dimon on Q2 2016 Results - Earnings Call Transcript.html,2016-07-14T15:41:09-04:00,FALSE
2016Q2,KO,/pure_articles/KO/2016-07-27T13:51:31-04:00_The Coca-Cola (KO) Ahmet Muhtar Kent on Q2 2016 Results - Earnings Call Transcript.html,2016-07-27T13:51:31-04:00,FALSE
2016Q2,LLY,/pure_articles/LLY/2016-07-26T17:19:41-04:00_Eli Lilly & Co. (LLY) John C. Lechleiter on Q2 2016 Results - Earnings Call Transcript.html,2016-07-26T17:19:41-04:00,FALSE
2016Q2,MA,/pure_articles/MA/2016-07-28T15:22:04-04:00_MasterCard (MA) Ajay Banga on Q2 2016 Results - Earnings Call Transcript.html,2016-07-28T15:22:04-04:00,FALSE
2016Q2,MCD,/pure_articles/MCD/2016-07-26T17:13:33-04:00_McDonald's (MCD) Stephen J. Easterbrook on Q2 2016 Results - Earnings Call Transcript.html,2016-07-26T17:13:33-04:00,FALSE
2016Q2,MRK,/pure_articles/MRK/2016-08-04T14:09:07-04:00_Acceleron Pharma's (XLRN) CEO John Knopf on Q2 2016 Results - Earnings Call Transcript.html,2016-08-04T14:09:07-04:00,TRUE
2016Q2,MRK,/pure_articles/MRK/2016-07-29T12:45:10-04:00_Merck & Co. (MRK) Kenneth C. Frazier on Q2 2016 Results - Earnings Call Transcript.html,2016-07-29T12:45:10-04:00,FALSE
2016Q2,MS,/pure_articles/MS/2016-07-20T12:14:05-04:00_Morgan Stanley's (MS) CEO James Gorman on Q2 2016 Results - Earnings Call Transcript.html,2016-07-20T12:14:05-04:00,FALSE
2016Q2,MS,/pure_articles/MS/2016-05-25T16:13:48-04:00_Eaton Vance's (EV) CEO Tom Faust on Q2 2016 Results - Earnings Call Transcript.html,2016-05-25T16:13:48-04:00,TRUE
2016Q2,MSFT,/pure_articles/MSFT/2016-01-28T23:37:08-05:00_Microsoft (MSFT) Q2 2016 Results - Earnings Call Transcript.html,2016-01-28T23:37:08-05:00,FALSE
2016Q2,NFLX,/pure_articles/NFLX/2016-07-18T23:17:07-04:00_Netflix's (NFLX) CEO Reed Hastings on Q2 2016 Results - Earnings Call Transcript.html,2016-07-18T23:17:07-04:00,FALSE
2016Q2,NKE,/pure_articles/NKE/2015-12-22T22:15:09-05:00_NIKE's (NKE) CEO Mark Parker on Q2 2016 Results - Earnings Call Transcript.html,2015-12-22T22:15:09-05:00,FALSE
2016Q2,NVDA,/pure_articles/NVDA/2015-08-06T23:17:07-04:00_NVIDIA (NVDA) Jen-Hsun Huang on Q2 2016 Results - Earnings Call Transcript.html,2015-08-06T23:17:07-04:00,FALSE
2016Q2,ORCL,/pure_articles/ORCL/2015-12-16T23:03:04-05:00_Oracle's (ORCL) CEOs Safra Catz and Mark Hurd on Q2 2016 Results - Earnings Call Transcript.html,2015-12-16T23:03:04-05:00,FALSE
2016Q2,PEP,/pure_articles/PEP/2016-07-07T13:45:21-04:00_PepsiCo's CEO (PEP) Indra Nooyi on Q2 2016 Results - Earnings Call Transcript.html,2016-07-07T13:45:21-04:00,FALSE
2016Q2,PFE,/pure_articles/PFE/2016-08-02T19:55:23-04:00_Pfizer (PFE) Q2 2016 Results - Earnings Call Transcript.html,2016-08-02T19:55:23-04:00,FALSE
2016Q2,PG,/pure_articles/PG/2016-01-26T15:36:17-05:00_Procter & Gamble (PG) Q2 2016 Results - Earnings Call Transcript.html,2016-01-26T15:36:17-05:00,FALSE
2016Q2,QCOM,/pure_articles/QCOM/2016-04-20T20:25:16-04:00_QUALCOMM (QCOM) Steven M. Mollenkopf on Q2 2016 Results - Earnings Call Transcript.html,2016-04-20T20:25:16-04:00,FALSE
2016Q2,T,/pure_articles/T/2016-07-21T21:15:29-04:00_AT&T (T) Q2 2016 Results - Earnings Call Transcript.html,2016-07-21T21:15:29-04:00,FALSE
2016Q2,TMO,/pure_articles/TMO/2016-07-28T13:17:40-04:00_Thermo Fisher Scientific's (TMO) CEO Marc Casper on Q2 2016 Results - Earnings Call Transcript.html,2016-07-28T13:17:40-04:00,FALSE
2016Q2,TSLA,/pure_articles/TSLA/2016-08-10T05:39:36-04:00_SolarCity (SCTY) Lyndon R. Rive on Q2 2016 Results - Earnings Call Transcript.html,2016-08-10T05:39:36-04:00,TRUE
2016Q2,TSLA,/pure_articles/TSLA/2016-08-03T23:15:48-04:00_Tesla Motors (TSLA) Elon Reeve Musk on Q2 2016 Results - Earnings Call Transcript.html,2016-08-03T23:15:48-04:00,FALSE
2016Q2,UNH,/pure_articles/UNH/2016-07-19T15:17:18-04:00_UnitedHealth Group (UNH) Stephen J. Hemsley on Q2 2016 Results - Earnings Call Transcript.html,2016-07-19T15:17:18-04:00,FALSE
2016Q2,UPS,/pure_articles/UPS/2016-07-30T17:49:08-04:00_United Parcel Service's (UPS) CEO David Abney on Q2 2016 Results - Earnings Call Transcript.html,2016-07-30T17:49:08-04:00,FALSE
2016Q2,V,/pure_articles/V/2016-04-21T20:53:13-04:00_Visa (V) Charles W. Scharf on Q2 2016 Results - Earnings Call Transcript.html,2016-04-21T20:53:13-04:00,FALSE
2016Q2,VZ,/pure_articles/VZ/2016-07-26T14:59:33-04:00_Verizon Communications (VZ) Lowell C. McAdam on Q2 2016 Results - Earnings Call Transcript.html,2016-07-26T14:59:33-04:00,FALSE
2016Q2,WFC,/pure_articles/WFC/2016-07-15T15:38:18-04:00_Wells Fargo & Co.'s (WFC) CEO John Stumpf on Q2 2016 Results - Earnings Call Transcript.html,2016-07-15T15:38:18-04:00,FALSE
2016Q2,WMT,/pure_articles/WMT/2015-08-18T15:58:05-04:00_Wal-Mart Stores' (WMT) CEO Doug McMillon on Q2 2016 Results - Earnings Call Transcript.html,2015-08-18T15:58:05-04:00,FALSE
2016Q2,XOM,/pure_articles/XOM/2016-07-29T14:51:36-04:00_Exxon Mobil (XOM) Q2 2016 Results - Earnings Call Transcript.html,2016-07-29T14:51:36-04:00,FALSE
2016Q3,AAPL,/pure_articles/AAPL/2016-07-26T21:01:38-04:00_Apple (AAPL) Q3 2016 Results - Earnings Call Transcript.html,2016-07-26T21:01:38-04:00,FALSE
2016Q3,ABBV,/pure_articles/ABBV/2016-10-28T14:46:07-04:00_AbbVie's (ABBV) CEO Richard Gonzalez on Q3 2016 Results - Earnings Call Transcript.html,2016-10-28T14:46:07-04:00,FALSE
2016Q3,ABT,/pure_articles/ABT/2016-10-19T11:53:16-04:00_Abbott Laboratories' (ABT) CEO Miles White on Q3 2016 Results - Earnings Call Transcript.html,2016-10-19T11:53:16-04:00,FALSE
2016Q3,ACN,/pure_articles/ACN/2016-06-23T14:38:07-04:00_Accenture's (ACN) CEO Pierre Nanterme on Q3 2016 Results - Earnings Call Transcript.html,2016-06-23T14:38:07-04:00,FALSE
2016Q3,ADBE,/pure_articles/ADBE/2016-09-20T22:48:03-04:00_Adobe Systems' (ADBE) CEO Shantanu Narayen on Q3 2016 Results - Earnings Call Transcript.html,2016-09-20T22:48:03-04:00,FALSE
2016Q3,AMD,/pure_articles/AMD/2016-01-20T23:04:02-05:00_Xilinx's (XLNX) CEO Moshe Gavrielov on Q3 2016 Results - Earnings Call Transcript.html,2016-01-20T23:04:02-05:00,TRUE
2016Q3,AMD,/pure_articles/AMD/2016-10-20T22:08:06-04:00_Advanced Micro Devices' (AMD) Lisa Su on Q3 2016 Results - Earnings Call Transcript.html,2016-10-20T22:08:06-04:00,FALSE
2016Q3,AMZN,/pure_articles/AMZN/2016-10-27T21:05:09-04:00_Amazon.com (AMZN) Q3 2016 Results - Earnings Call Transcript.html,2016-10-27T21:05:09-04:00,FALSE
2016Q3,AMZN,/pure_articles/AMZN/2016-07-27T22:29:35-04:00_Whole Foods Market (WFM) Walter Robb on Q3 2016 Results - Earnings Call Transcript.html,2016-07-27T22:29:35-04:00,TRUE
2016Q3,AVGO,/pure_articles/AVGO/2016-09-01T23:14:17-04:00_Broadcom's (AVGO) CEO Hock Tan on Q3 2016 Results - Earnings Call Transcript.html,2016-09-01T23:14:17-04:00,FALSE
2016Q3,BAC,/pure_articles/BAC/2016-10-18T01:31:04-04:00_Bank of America's (BAC) CEO Brian Moynihan on Q3 2016 Results - Earnings Call Transcript.html,2016-10-18T01:31:04-04:00,FALSE
2016Q3,CMCSA,/pure_articles/CMCSA/2016-10-26T14:59:15-04:00_Comcast (CMCSA) Q3 2016 Results - Earnings Call Transcript.html,2016-10-26T14:59:15-04:00,FALSE
2016Q3,COST,/pure_articles/COST/2016-05-26T18:11:21-04:00_Costco Wholesale (COST) Q3 2016 Results - Earnings Call Transcript.html,2016-05-26T18:11:21-04:00,FALSE
2016Q3,CRM,/pure_articles/CRM/2015-11-18T23:34:07-05:00_salesforce.com's (CRM) CEO Marc Benioff on Q3 2016 Results - Earnings Call Transcript.html,2015-11-18T23:34:07-05:00,FALSE
2016Q3,CSCO,/pure_articles/CSCO/2016-05-18T23:04:30-04:00_Cisco Systems (CSCO) Charles Robbins on Q3 2016 Results - Earnings Call Transcript.html,2016-05-18T23:04:30-04:00,FALSE
2016Q3,CSCO,/pure_articles/CSCO/2016-10-31T19:47:24-04:00_BroadSoft (BSFT) Q3 2016 Results - Earnings Call Transcript.html,2016-10-31T19:47:24-04:00,TRUE
2016Q3,CVX,/pure_articles/CVX/2016-11-02T13:23:11-04:00_Noble Energy (NBL) Q3 2016 Results - Earnings Call Transcript.html,2016-11-02T13:23:11-04:00,TRUE
2016Q3,CVX,/pure_articles/CVX/2016-10-29T04:10:07-04:00_Chevron's (CVX) Q3 2016 Results - Earnings Call Transcript.html,2016-10-29T04:10:07-04:00,FALSE
2016Q3,DHR,/pure_articles/DHR/2016-10-20T12:49:03-04:00_Danaher's (DHR) CEO Tom Joyce on Q3 2016 Results - Earnings Call Transcript.html,2016-10-20T12:49:03-04:00,FALSE
2016Q3,DIS,/pure_articles/DIS/2016-08-09T21:06:42-04:00_The Walt Disney (DIS) Robert A. Iger on Q3 2016 Results - Earnings Call Transcript.html,2016-08-09T21:06:42-04:00,FALSE
2016Q3,FB,/pure_articles/FB/2016-11-02T20:59:27-04:00_Facebook (FB) Q3 2016 Results - Earnings Call Transcript.html,2016-11-02T20:59:27-04:00,FALSE
2016Q3,GOOG,/pure_articles/GOOG/2016-10-27T20:23:11-04:00_Alphabet (GOOG) Q3 2016 Results - Earnings Call Transcript.html,2016-10-27T20:23:11-04:00,FALSE
2016Q3,GOOGL,/pure_articles/GOOGL/2016-10-27T20:23:11-04:00_Alphabet (GOOG) Q3 2016 Results - Earnings Call Transcript.html,2016-10-27T20:23:11-04:00,FALSE
2016Q3,HD,/pure_articles/HD/2016-11-15T15:14:06-05:00_The Home Depot's (HD) CEO Craig Menear on Q3 2016 Results - Earnings Call Transcript.html,2016-11-15T15:14:06-05:00,FALSE
2016Q3,INTC,/pure_articles/INTC/2016-10-19T00:09:14-04:00_Intel's (INTC) CEO Brian Krzanich on Q3 2016 Results - Earnings Call Transcript.html,2016-10-19T00:09:14-04:00,FALSE
2016Q3,JNJ,/pure_articles/JNJ/2016-10-18T19:35:17-04:00_Johnson & Johnson (JNJ) Q3 2016 Results - Earnings Call Transcript.html,2016-10-18T19:35:17-04:00,FALSE
2016Q3,JPM,/pure_articles/JPM/2016-10-14T14:13:05-04:00_JPMorgan Chase (JPM) Q3 2016 Results - Earnings Call Transcript.html,2016-10-14T14:13:05-04:00,FALSE
2016Q3,KO,/pure_articles/KO/2016-10-26T15:55:14-04:00_The Coca-Cola (KO) Q3 2016 Results - Earnings Call Transcript.html,2016-10-26T15:55:14-04:00,FALSE
2016Q3,LLY,/pure_articles/LLY/2016-10-25T18:45:12-04:00_Eli Lilly & Co. (LLY) Q3 2016 Results - Earnings Call Transcript.html,2016-10-25T18:45:12-04:00,FALSE
2016Q3,MA,/pure_articles/MA/2016-10-28T15:39:12-04:00_Mastercard's (MA) CEO Ajay Banga on Q3 2016 Results - Earnings Call Transcript.html,2016-10-28T15:39:12-04:00,FALSE
2016Q3,MCD,/pure_articles/MCD/2016-10-21T18:03:19-04:00_McDonald's (MCD) CEO Steve Easterbrook on Q3 2016 Results - Earnings Call Transcript.html,2016-10-21T18:03:19-04:00,FALSE
2016Q3,MRK,/pure_articles/MRK/2016-11-03T20:21:27-04:00_Acceleron Pharma's (XLRN) CEO John Knopf on Q3 2016 Results - Earnings Call Transcript.html,2016-11-03T20:21:27-04:00,TRUE
2016Q3,MRK,/pure_articles/MRK/2016-10-25T13:01:24-04:00_Merck & Co. (MRK) Q3 2016 Results - Earnings Call Transcript.html,2016-10-25T13:01:24-04:00,FALSE
2016Q3,MS,/pure_articles/MS/2016-10-19T14:10:08-04:00_Morgan Stanley's (MS) CEO James Gorman on Q3 2016 Results - Earnings Call Transcript.html,2016-10-19T14:10:08-04:00,FALSE
2016Q3,MS,/pure_articles/MS/2016-08-17T15:09:30-04:00_Eaton Vance's (EV) CEO Tom Faust on Q3 2016 Results - Earnings Call Transcript.html,2016-08-17T15:09:30-04:00,TRUE
2016Q3,MSFT,/pure_articles/MSFT/2016-04-21T21:51:16-04:00_Microsoft (MSFT) Q3 2016 Results - Earnings Call Transcript.html,2016-04-21T21:51:16-04:00,FALSE
2016Q3,NFLX,/pure_articles/NFLX/2016-10-17T21:44:05-04:00_Netflix's (NFLX) CEO Reed Hastings on Q3 2016 Results - Earnings Call Transcript.html,2016-10-17T21:44:05-04:00,FALSE
2016Q3,NKE,/pure_articles/NKE/2016-03-22T22:39:11-04:00_NIKE's (NKE) CEO Mark Parker on Q3 2016 Results - Earnings Call Transcript.html,2016-03-22T22:39:11-04:00,FALSE
2016Q3,NVDA,/pure_articles/NVDA/2015-11-06T00:09:07-05:00_NVIDIA (NVDA) Jen-Hsun Huang on Q3 2016 Results - Earnings Call Transcript.html,2015-11-06T00:09:07-05:00,FALSE
2016Q3,ORCL,/pure_articles/ORCL/2016-03-15T20:46:09-04:00_Oracle's (ORCL) CEOs Safra Catz and Mark Hurd on Q3 2016 Results - Earnings Call Transcript.html,2016-03-15T20:46:09-04:00,FALSE
2016Q3,PEP,/pure_articles/PEP/2016-09-29T12:55:05-04:00_PepsiCo's CEO (PEP) Indra Nooyi on Q3 2016 Results - Earnings Call Transcript.html,2016-09-29T12:55:05-04:00,FALSE
2016Q3,PFE,/pure_articles/PFE/2016-11-01T16:41:13-04:00_Pfizer (PFE) Q3 2016 Results - Earnings Call Transcript.html,2016-11-01T16:41:13-04:00,FALSE
2016Q3,PG,/pure_articles/PG/2016-04-26T13:54:17-04:00_Procter & Gamble's (PG) Q3 2016 Results - Earnings Call Transcript.html,2016-04-26T13:54:17-04:00,FALSE
2016Q3,QCOM,/pure_articles/QCOM/2016-07-20T23:05:04-04:00_QUALCOMM's (QCOM) CEO Steve Mollenkopf on Q3 2016 Results - Earnings Call Transcript.html,2016-07-20T23:05:04-04:00,FALSE
2016Q3,T,/pure_articles/T/2016-10-24T15:30:00-04:00_AT&T (T) Q3 2016 Results - Earnings Call Transcript.html,2016-10-24T15:30:00-04:00,FALSE
2016Q3,TMO,/pure_articles/TMO/2016-10-27T16:01:25-04:00_Thermo Fisher Scientific (TMO) Q3 2016 Results - Earnings Call Transcript.html,2016-10-27T16:01:25-04:00,FALSE
2016Q3,TSLA,/pure_articles/TSLA/2016-10-27T02:41:25-04:00_Tesla Motors (TSLA) Q3 2016 Results - Earnings Call Transcript.html,2016-10-27T02:41:25-04:00,FALSE
2016Q3,UNH,/pure_articles/UNH/2016-10-18T16:39:04-04:00_UnitedHealth Group's (UNH) CEO Stephen Hemsley on Q3 2016 Results - Earnings Call Transcript.html,2016-10-18T16:39:04-04:00,FALSE
2016Q3,UPS,/pure_articles/UPS/2016-10-27T12:27:23-04:00_United Parcel Service (UPS) Q3 2016 Results - Earnings Call Transcript.html,2016-10-27T12:27:23-04:00,FALSE
2016Q3,V,/pure_articles/V/2016-07-21T21:45:31-04:00_Visa (V) Charles W. Scharf on Q3 2016 Results - Earnings Call Transcript.html,2016-07-21T21:45:31-04:00,FALSE
2016Q3,VZ,/pure_articles/VZ/2016-10-20T15:17:03-04:00_Verizon Communications' (VZ) Management on Q3 2016 Results - Earnings Call Transcript.html,2016-10-20T15:17:03-04:00,FALSE
2016Q3,WFC,/pure_articles/WFC/2016-10-14T23:13:02-04:00_Wells Fargo & Company's (WFC) CEO Timothy Sloan On Q3 2016 Results - Earnings Call Transcript.html,2016-10-14T23:13:02-04:00,FALSE
2016Q3,WMT,/pure_articles/WMT/2015-11-17T12:54:14-05:00_Wal-Mart Stores' (WMT) CEO Doug McMillon on Q3 2016 Results - Earnings Call Transcript.html,2015-11-17T12:54:14-05:00,FALSE
2016Q3,XOM,/pure_articles/XOM/2016-10-28T16:39:05-04:00_Exxon Mobil's (XOM) Q3 2016 Results - Earnings Call Transcript.html,2016-10-28T16:39:05-04:00,FALSE
2016Q4,AAPL,/pure_articles/AAPL/2016-10-25T21:35:27-04:00_Apple (AAPL) Q4 2016 Results - Earnings Call Transcript.html,2016-10-25T21:35:27-04:00,FALSE
2016Q4,ABBV,/pure_articles/ABBV/2017-01-27T14:30:11-05:00_AbbVie's (ABBV) CEO Richard Gonzalez on Q4 2016 Results - Earnings Call Transcript.html,2017-01-27T14:30:11-05:00,FALSE
2016Q4,ABT,"/pure_articles/ABT/2017-01-25T12:43:06-05:00_Abbott Laboratories' (ABT) CEO, Miles White on Q4 2016 Results - Earnings Call Transcript.html",2017-01-25T12:43:06-05:00,FALSE
2016Q4,ACN,/pure_articles/ACN/2016-09-29T13:54:03-04:00_Accenture plc (ACN) CEO Pierre Nanterme on Q4 2016 Results - Earnings Call Transcript.html,2016-09-29T13:54:03-04:00,FALSE
2016Q4,ADBE,/pure_articles/ADBE/2016-12-15T22:19:03-05:00_Adobe Systems' (ADBE) CEO Shantanu Narayen on Q4 2016 Results - Earnings Call Transcript.html,2016-12-15T22:19:03-05:00,FALSE
2016Q4,AMD,/pure_articles/AMD/2017-01-31T22:43:19-05:00_Advanced Micro Devices (AMD) Q4 2016 Results - Earnings Call Transcript.html,2017-01-31T22:43:19-05:00,FALSE
2016Q4,AMD,/pure_articles/AMD/2016-04-27T22:45:18-04:00_Xilinx (XLNX) Moshe N. Gavrielov on Q4 2016 Results - Earnings Call Transcript.html,2016-04-27T22:45:18-04:00,TRUE
2016Q4,AMZN,/pure_articles/AMZN/2017-02-02T22:03:14-05:00_Amazon.com (AMZN) Q4 2016 Results - Earnings Call Transcript.html,2017-02-02T22:03:14-05:00,FALSE
2016Q4,AMZN,/pure_articles/AMZN/2016-11-02T22:19:13-04:00_Whole Foods Market (WFM) Q4 2016 Results - Earnings Call Transcript.html,2016-11-02T22:19:13-04:00,TRUE
2016Q4,AVGO,/pure_articles/AVGO/2016-12-08T23:05:10-05:00_Broadcom's (AVGO) CEO Hock Tan on Q4 2016 Results - Earnings Call Transcript.html,2016-12-08T23:05:10-05:00,FALSE
2016Q4,BAC,/pure_articles/BAC/2017-01-13T16:43:05-05:00_Bank of America's (BAC) CEO Brian Moynihan on Q4 2016 Results - Earnings Call Transcript.html,2017-01-13T16:43:05-05:00,FALSE
