Unnamed: 0,Ticker,Quarter,Date,Total_Words,Sum,Mean,Median,Std,%Positive,%Negative,%Neutral,Flesch score,Polysyllable number per sentence
1474,JPM,2018Q4,2019-01-15,8038,1243.0,0.15464045782532967,0.0,0.6597986947898046,10.102015426723067,1.6421995521273949,88.25578502114953,65.66,2.11
1520,JPM,2019Q1,2019-04-12,6991,1155.0,0.1652124159633815,0.0,0.631570431731761,9.955657273637533,1.2587612644829067,88.78558146187956,60.04,3.26
1565,JPM,2019Q2,2019-07-16,6011,1074.0,0.17867243387123607,0.0,0.6382309428749122,10.464149060056565,1.2809848610880057,88.25486607885544,46.5,3.9
1611,JPM,2019Q3,2019-10-15,5162,804.0,0.1557535838822162,0.0,0.6419389887593924,9.666795815575359,1.5110422316931422,88.82216195273149,64.17,1.96
1658,JPM,2019Q4,2020-01-14,5226,849.0,0.1624569460390356,0.0,0.6138862093664337,9.47187141216992,1.01415996938385,89.51396861844624,69.36,2.26
1706,JPM,2020Q1,2020-04-14,6551,670.0,0.10227446191421156,0.0,0.6226606430591888,7.937719432147762,2.3355212944588613,89.72675927339338,65.81,2.12
1755,JPM,2020Q2,2020-07-14,7249,796.0,0.10980824941371224,0.0,0.6404107394582222,8.359773761898191,2.4417160987722446,89.19851013932957,62.24,2.25
1801,JPM,2020Q3,2020-10-14,6310,901.0,0.1427892234548336,0.0,0.6178446049640429,9.064976228209193,1.6006339144215533,89.33438985736927,66.26,2.14
1853,JPM,2020Q4,2021-01-15,10204,1661.0,0.1627793022344179,0.0,0.6253979291086149,9.95687965503724,1.3426107408859271,88.70050960407684,60.54,2.74
1894,JPM,2021Q1,2021-04-14,6312,900.0,0.14258555133079848,0.0,0.6242946270014125,8.776932826362486,1.631812420785805,89.5912547528517,86.68,1.75
1944,JPM,2021Q2,2021-07-13,7551,1132.0,0.14991391868626672,0.0,0.6229918673314871,9.601377301019733,1.4700039729837109,88.92861872599657,71.77,1.88
1992,JPM,2021Q3,2021-10-13,6624,1092.0,0.16485507246376813,0.0,0.6197682447220276,9.707125603864734,1.0567632850241546,89.2361111111111,62.2,2.66
2043,JPM,2021Q4,2022-01-14,9359,1344.0,0.14360508601346295,0.0,0.6007221881171156,9.33860455176835,1.4104070947750826,89.25098835345655,65.25,2.36
10,KO,2010Q4,2011-02-09,6242,1181.0,0.18920217878884973,0.0,0.6290454368715034,10.509452098686321,0.7049022749118872,88.7856456264018,40.63,5.15
45,KO,2011Q1,2011-04-26,6262,1107.0,0.17678058128393484,0.0,0.6169754161990602,10.300223570744173,0.8942829766847652,88.80549345257107,42.46,4.94
78,KO,2011Q2,2011-07-19,5405,997.0,0.18445883441258093,0.0,0.6358833388823557,10.730804810360775,1.1285846438482885,88.14061054579093,38.4,5.61
123,KO,2011Q3,2011-10-18,5761,1073.0,0.18625238673841346,0.0,0.6339842035237409,10.571081409477523,0.7984724874153794,88.63044610310709,45.44,4.42
164,KO,2011Q4,2012-02-07,6206,1281.0,0.20641314856590395,0.0,0.6538283412861284,11.7628101836932,0.8540122462133419,87.38317757009347,40.87,5.29
204,KO,2012Q1,2012-04-17,5638,1187.0,0.21053565094004967,0.0,0.6499265364708426,12.078751330258957,0.7804185881518269,87.1408300815892,42.63,4.76
250,KO,2012Q2,2012-07-17,6451,1246.0,0.19314834909316386,0.0,0.6485926513972665,11.269570609207875,0.8835839404743451,87.84684545031776,42.7,4.78
296,KO,2012Q3,2012-10-16,6028,1188.0,0.19708029197080293,0.0,0.6273280666911537,11.031851360318512,0.5474452554744526,88.42070338420704,42.76,4.81
342,KO,2012Q4,2013-02-12,6162,1148.0,0.1863031483284648,0.0,0.6205018605568804,10.62966569295683,0.6004543979227523,88.76987990912042,99.92,3.37
389,KO,2013Q1,2013-04-16,5542,1208.0,0.217971851317214,0.0,0.6582243843254942,12.161674485745218,0.5232767953807289,87.31504871887405,82.24,3.87
438,KO,2013Q2,2013-07-16,6571,1291.0,0.1964693349566276,0.0,0.6354995504528277,11.520316542383199,0.7761375741896209,87.70354588342718,44.64,4.5
485,KO,2013Q3,2013-10-15,5766,1192.0,0.20672910163024627,0.0,0.6665829695612049,11.741241762053413,1.0405827263267429,87.21817551161983,51.62,3.79
531,KO,2013Q4,2014-02-18,5745,1163.0,0.20243690165361186,0.0,0.6495613855703553,11.644908616187987,0.8529155787641428,87.50217580504787,154.86,1.3
577,KO,2014Q1,2014-04-15,5712,1372.0,0.24019607843137256,0.0,0.6853458969693712,12.902661064425773,0.4901960784313725,86.60714285714286,43.97,4.79
623,KO,2014Q2,2014-07-22,5747,1342.0,0.23351313728902034,0.0,0.6983927360812454,12.858882895423699,0.8874195232295109,86.25369758134678,5.22,9.99
669,KO,2014Q3,2014-10-21,5992,1216.0,0.2029372496662216,0.0,0.6412135236476957,11.615487316421895,1.0013351134846462,87.38317757009347,34.58,6.2
716,KO,2014Q4,2015-02-10,4753,841.0,0.17694087944456133,0.0,0.6120618271188998,9.972648853355775,0.8626130864717021,89.16473806017252,42.26,5.15
764,KO,2015Q1,2015-04-22,5580,946.0,0.16953405017921147,0.0,0.6099522324349597,9.85663082437276,1.0752688172043012,89.06810035842295,36.02,5.8
808,KO,2015Q2,2015-07-22,5714,1113.0,0.19478473923696185,0.0,0.6370063596724314,10.973048652432619,0.7525376268813441,88.27441372068604,40.48,5.64
856,KO,2015Q3,2015-10-21,5677,1002.0,0.17650167341905934,0.0,0.609870843665964,9.98766954377312,0.7926721860137397,89.21965827021316,44.59,4.31
907,KO,2015Q4,2016-02-09,6814,1271.0,0.18652773701203404,0.0,0.6132165433405414,10.669210449075432,0.7044320516583504,88.62635749926622,48.95,4.35
950,KO,2016Q1,2016-04-20,6171,1118.0,0.18116998865661968,0.0,0.6251679777744956,10.403500243072436,1.0046994004213254,88.59180035650623,43.32,4.65
997,KO,2016Q2,2016-07-27,5639,970.0,0.17201631494945913,0.0,0.6318865617391629,9.877637879056572,1.2590884908671751,88.86327363007625,45.1,4.1
1046,KO,2016Q3,2016-10-26,5876,1179.0,0.20064669843430905,0.0,0.6362707228639292,10.959836623553436,0.5786249149081008,88.46153846153845,44.34,4.21
1092,KO,2016Q4,2017-02-09,5151,889.0,0.1725878470199961,0.0,0.6271478672358721,9.68743933216851,0.8542030673655601,89.45835760046594,50.22,4.06
1141,KO,2017Q1,2017-04-26,5654,1028.0,0.18181818181818185,0.0,0.6225736073197939,9.975238769013087,0.6720905553590378,89.35267067562788,47.3,4.39
1186,KO,2017Q2,2017-07-26,5192,1108.0,0.21340523882896764,0.0,0.6594667225816361,11.575500770416026,0.5585516178736517,87.86594761171033,48.39,3.74
1233,KO,2017Q3,2017-10-25,6206,1176.0,0.1894940380277151,0.0,0.6391920528792919,10.554302288108284,0.7895584917821463,88.65613922010958,46.63,4.12
1281,KO,2017Q4,2018-02-16,6420,1171.0,0.18239875389408103,0.0,0.6414817540778341,10.529595015576325,1.059190031152648,88.41121495327103,42.59,4.59
1328,KO,2018Q1,2018-04-24,6013,1206.0,0.2005654415433228,0.0,0.6446099355257513,10.959587560286048,0.7151172459670714,88.32529519374687,48.85,3.8
1375,KO,2018Q2,2018-07-25,6459,1279.0,0.19801826908190126,0.0,0.6668422874981681,10.945966867936214,1.0063477318470353,88.04768540021675,50.62,3.88
1423,KO,2018Q3,2018-10-30,6505,1274.0,0.19584934665641812,0.0,0.6390924064572415,10.91468101460415,0.6149116064565718,88.47040737893927,43.84,4.78
1472,KO,2018Q4,2019-02-14,5498,1128.0,0.2051655147326301,0.0,0.6514105403531901,11.331393233903238,0.7275372862859221,87.94106947981085,47.02,4.26
1517,KO,2019Q1,2019-04-23,5253,1005.0,0.19131924614506,0.0,0.6476161920620338,11.06034646868456,0.875690081857986,88.06396344945746,48.24,4.02
1566,KO,2019Q2,2019-07-23,5345,995.0,0.18615528531337697,0.0,0.6520028291390411,10.869971936389149,1.010289990645463,88.11973807296539,44.25,4.68
1612,KO,2019Q3,2019-10-18,5044,951.0,0.18854084060269627,0.0,0.6127888256744553,10.963521015067409,0.6542426645519429,88.38223632038066,45.17,4.55
1656,KO,2019Q4,2020-01-30,5455,1176.0,0.2155820348304308,0.0,0.6570365410885121,12.35563703024748,0.7516040329972502,86.89275893675526,46.6,4.34
1707,KO,2020Q1,2020-04-21,6173,858.0,0.13899238619795884,0.0,0.6352601812137355,9.314757816296776,1.6361574599060422,89.0490847237972,37.01,5.37
1753,KO,2020Q2,2020-07-21,6142,1097.0,0.17860631716053402,0.0,0.6386902498989057,11.152718984044283,1.3839140345164442,87.46336698143928,44.05,4.2
1802,KO,2020Q3,2020-10-22,6073,1147.0,0.18886876337889014,0.0,0.6321387468930348,11.279433558373125,0.9879795817553104,87.73258685987156,43.44,4.36
1847,KO,2020Q4,2021-02-10,5291,925.0,0.17482517482517482,0.0,0.630252854302643,10.47061047061047,1.2474012474012477,88.28198828198828,39.31,5.16
1895,KO,2021Q1,2021-04-19,5706,1083.0,0.18980021030494215,0.0,0.6422798967536358,10.743077462320363,0.9288468279004556,88.32807570977917,42.87,4.3
1942,KO,2021Q2,2021-07-21,5743,984.0,0.17133902141737767,0.0,0.6083996976333481,10.290788786348598,1.0273376284172036,88.6818735852342,36.39,5.7
1991,KO,2021Q3,2021-10-27,5803,1028.0,0.1771497501292435,0.0,0.6177164439395049,10.8736860244701,1.1373427537480614,87.98897122178184,48.07,3.74
2037,KO,2021Q4,2022-02-10,5515,1019.0,0.18476881233000905,0.0,0.636046996447192,11.387126019945605,1.1786038077969174,87.43427017225748,43.85,4.3
11,LLY,2010Q4,2011-01-27,5371,701.0,0.13051573263824245,0.0,0.5740360670058863,8.545894619251536,1.5825730776391729,89.8715323031093,61.64,2.75
42,LLY,2011Q1,2011-04-18,5681,788.0,0.13870797394824855,0.0,0.5735818575200766,8.836472452033092,1.3729977116704806,89.79052983629644,49.7,3.25
77,LLY,2011Q2,2011-07-21,5109,660.0,0.12918379330593072,0.0,0.5577001901017554,8.240360148757095,1.4288510471716578,90.33078880407123,50.96,3.16
120,LLY,2011Q3,2011-10-20,5735,723.0,0.12606800348735833,0.0,0.5425483465232104,7.951176983435048,1.2903225806451613,90.7585004359198,48.76,3.7
160,LLY,2011Q4,2012-01-31,5160,695.0,0.13468992248062014,0.0,0.5564456929847673,8.275193798449612,1.2596899224806202,90.46511627906979,62.35,3.59
206,LLY,2012Q1,2012-04-25,5522,730.0,0.13219847881202462,0.0,0.5825288091796426,8.257877580586744,1.4668598333936984,90.27526258601955,68.86,3.02
251,LLY,2012Q2,2012-07-25,5708,711.0,0.12456201822004205,0.0,0.547136228374434,7.971268395234758,1.3139453398738612,90.71478626489136,111.47,1.53
298,LLY,2012Q3,2012-10-24,5928,813.0,0.13714574898785425,0.0,0.5770336731726792,8.552631578947368,1.6363022941970309,89.81106612685561,142.53,1.31
344,LLY,2012Q4,2013-01-29,6231,933.0,0.14973519499277804,0.0,0.6205803040829478,10.014443909484834,2.0702936928261915,87.91526239768898,68.79,4.09
390,LLY,2013Q1,2013-04-24,5825,888.0,0.15244635193133044,0.0,0.5910602957932553,9.012875536480689,1.201716738197425,89.78540772532189,102.64,2.54
436,LLY,2013Q2,2013-07-24,5953,1069.0,0.17957332437426507,0.0,0.6271516881586965,10.54930287250126,1.276667226608433,88.17402990089029,46.41,4.23
483,LLY,2013Q3,2013-10-23,4968,877.0,0.17652979066022545,0.0,0.6149246687330183,10.567632850241546,1.0869565217391304,88.34541062801931,45.63,4.68
533,LLY,2013Q4,2014-01-30,6305,1089.0,0.17272006344171292,0.0,0.6258126507287494,10.5471847739889,1.4115781126090403,88.04123711340206,49.18,3.84
585,LLY,2014Q1,2014-04-24,8534,1339.0,0.1569018045465198,0.0,0.6558973949307529,10.604640262479494,2.226388563393485,87.16897117412701,49.26,3.8
628,LLY,2014Q2,2014-07-25,8438,1483.0,0.17575254799715573,0.0,0.6426395074102874,10.61863000711069,1.4576913960654183,87.92367859682388,47.3,3.67
677,LLY,2014Q3,2014-10-23,7966,1060.0,0.13306552849610845,0.0,0.5779969025079071,8.398192317348732,1.5817223198594026,90.02008536279187,57.86,2.94
720,LLY,2014Q4,2015-01-30,7750,1149.0,0.14825806451612902,0.0,0.5953590335847552,9.251612903225807,1.4451612903225806,89.30322580645161,87.21,3.6
768,LLY,2015Q1,2015-04-23,7812,900.0,0.1152073732718894,0.0,0.5655488669771201,7.923707117255504,1.7665130568356373,90.30977982590885,50.47,3.77
816,LLY,2015Q2,2015-07-23,9170,1453.0,0.1584514721919302,0.0,0.6347938617446435,10.218102508178843,2.006543075245365,87.7753544165758,67.95,3.41
865,LLY,2015Q3,2015-10-22,9466,1314.0,0.13881259243608704,0.0,0.6099717462941999,9.106275089795057,1.785336995563068,89.10838791464188,56.8,3.0
910,LLY,2015Q4,2016-01-28,10058,1549.0,0.1540067607874329,0.0,0.6182761840371204,9.743487770928617,1.6007158480811294,88.65579638099025,59.54,3.03
956,LLY,2016Q1,2016-04-26,9161,1255.0,0.13699377797183715,0.0,0.5929970515332881,8.918240366772189,1.6919550267438053,89.389804606484,51.95,3.46
1003,LLY,2016Q2,2016-07-26,9890,1430.0,0.14459049544994945,0.0,0.6139277069794249,9.585439838220426,1.9312436804853388,88.48331648129422,58.15,3.04
1052,LLY,2016Q3,2016-10-25,9167,1335.0,0.14563106796116504,0.0,0.5971587506292928,8.956037962255918,1.3744954728918948,89.66946656485219,57.15,3.16
1099,LLY,2016Q4,2017-01-31,9278,1403.0,0.15121793489976287,0.0,0.6088387486819807,9.312351799956886,1.4119422289286483,89.27570597111445,59.66,2.95
1147,LLY,2017Q1,2017-04-26,9140,1589.0,0.1738512035010941,0.0,0.6332465961373663,10.842450765864331,1.4879649890590811,87.66958424507658,61.76,2.63
1195,LLY,2017Q2,2017-07-25,9909,1570.0,0.15844182056716116,0.0,0.6295802170239682,10.112019376324554,1.766071248360077,88.12190937531538,52.48,3.78
1243,LLY,2017Q3,2017-10-24,9935,1702.0,0.17131353799698038,0.0,0.6164009300253538,10.286864620030196,1.3588324106693508,88.35430296930046,58.8,2.93
1287,LLY,2017Q4,2018-01-31,8861,1517.0,0.17119963886694506,0.0,0.6275548367429934,10.303577474325696,1.331678140164767,88.36474438550955,50.17,4.22
1334,LLY,2018Q1,2018-04-24,7682,1334.0,0.17365269461077845,0.0,0.6381879479983248,10.791460557146575,1.497005988023952,87.71153345482945,75.75,2.49
1378,LLY,2018Q2,2018-07-24,7957,1296.0,0.1628754555737087,0.0,0.6489843371618063,10.770390850823173,1.8222948347367098,87.40731431444011,57.92,3.04
1425,LLY,2018Q3,2018-11-06,7356,1354.0,0.1840674279499728,0.0,0.6344701512941479,10.386079390973354,0.9923871669385536,88.6215334420881,59.86,2.97
1471,LLY,2018Q4,2019-02-06,6840,1243.0,0.1817251461988304,0.0,0.6477057086994319,11.125730994152047,1.3450292397660821,87.52923976608187,91.72,2.3
1521,LLY,2019Q1,2019-04-30,6944,1209.0,0.17410714285714285,0.0,0.6199553101080628,10.57027649769585,1.2096774193548387,88.22004608294931,82.43,3.37
1571,LLY,2019Q2,2019-07-30,7990,1325.0,0.1658322903629537,0.0,0.6459355400512284,10.425531914893618,1.7146433041301627,87.85982478097624,55.07,3.22
1618,LLY,2019Q3,2019-10-23,7795,1504.0,0.19294419499679286,0.0,0.6643350229172335,11.53303399615138,1.4239897370109045,87.04297626683771,48.98,4.14
1662,LLY,2019Q4,2020-01-30,7227,1360.0,0.188183201881832,0.0,0.6522407931383433,11.069600110696001,1.2038190120381902,87.72658087726582,99.59,3.46
1713,LLY,2020Q1,2020-04-23,8619,1190.0,0.13806706114398426,0.0,0.6095187732775462,9.37463742893607,2.018795683954055,88.60656688710988,61.16,2.97
1761,LLY,2020Q2,2020-07-30,10430,1525.0,0.14621284755512942,0.0,0.6127755334494684,9.616490891658676,1.7833173537871525,88.60019175455417,100.87,2.8
1805,LLY,2020Q3,2020-10-27,7627,1046.0,0.13714435557886456,0.0,0.5755927176982158,8.876360298937986,1.547135177658319,89.5765045234037,99.12,2.65
1851,LLY,2020Q4,2021-01-29,8387,1353.0,0.16132109216644808,0.0,0.609638435840395,10.11088589483725,1.609633957314892,88.27948014784785,124.95,1.71
1900,LLY,2021Q1,2021-04-27,8445,1346.0,0.15938425103611606,0.0,0.6161290197552529,9.94671403197158,1.4564831261101243,88.59680284191829,54.51,3.34
1948,LLY,2021Q2,2021-08-03,8930,1395.0,0.15621500559910415,0.0,0.5948108818153598,9.731243001119822,1.3997760358342666,88.8689809630459,52.91,3.51
1997,LLY,2021Q3,2021-10-26,8542,1339.0,0.15675485834699135,0.0,0.6148748633733861,9.845469445094826,1.428236946850855,88.72629360805432,58.64,3.19
2039,LLY,2021Q4,2022-02-03,7490,1320.0,0.17623497997329773,0.0,0.6389429348801174,10.547396528704938,1.2550066755674232,88.19759679572763,114.06,2.64
12,MA,2010Q4,2011-02-03,5810,748.0,0.1287435456110155,0.0,0.5757628077521476,8.81239242685026,1.5834767641996557,89.6041308089501,56.07,3.31
43,MA,2011Q1,2011-05-03,5557,721.0,0.12974626597084754,0.0,0.5229528193156574,7.773978765520964,0.6478315637934137,91.57818967068562,56.67,3.23
80,MA,2011Q2,2011-08-03,5807,803.0,0.13828138453590494,0.0,0.5629446301366273,8.403650766316515,1.0504563457895644,90.54589288789393,55.13,3.4
122,MA,2011Q3,2011-11-02,5521,767.0,0.13892410795145807,0.0,0.5384568007784639,8.168809998188733,0.5614924832457888,91.26969751856548,50.15,3.66
162,MA,2011Q4,2012-02-02,6284,958.0,0.1524506683640993,0.0,0.5647550924540845,8.816040738383196,0.6365372374283895,90.54742202418842,45.54,4.2
211,MA,2012Q1,2012-05-02,6568,1013.0,0.1542326431181486,0.0,0.5846577016236068,8.998172959805117,0.8830694275274056,90.11875761266748,47.1,3.72
253,MA,2012Q2,2012-08-01,6260,944.0,0.15079872204472844,0.0,0.5604026475659608,9.00958466453674,0.7827476038338659,90.20766773162941,59.08,2.87
302,MA,2012Q3,2012-10-31,6308,906.0,0.1436271401395054,0.0,0.5548800196610755,8.719086873811035,0.7609384908053266,90.51997463538365,58.63,2.8
346,MA,2012Q4,2013-01-31,6221,1014.0,0.16299630284520172,0.0,0.5921134620286784,9.291110753898089,0.7233563735733805,89.98553287252851,56.98,3.26
396,MA,2013Q1,2013-05-01,6834,1081.0,0.1581796897863623,0.0,0.5876936587870469,9.452736318407961,0.8194322505121452,89.72783143107988,106.89,1.95
441,MA,2013Q2,2013-07-31,6468,1077.0,0.1665120593692022,0.0,0.5687151416423489,9.786641929499071,0.5565862708719851,89.65677179962894,58.74,3.07
484,MA,2013Q3,2013-10-31,5825,933.0,0.16017167381974248,0.0,0.5932252348933159,9.75107296137339,0.8068669527896996,89.4420600858369,50.41,3.75
532,MA,2013Q4,2014-01-31,6113,830.0,0.1357762146245706,0.0,0.6079891516718638,8.768198920333715,1.1287420251922131,90.10305905447409,56.72,3.33
581,MA,2014Q1,2014-05-01,6834,1045.0,0.15291191103306995,0.0,0.5688647130511373,8.925958443078724,0.6877377816798361,90.38630377524143,58.27,3.28
624,MA,2014Q2,2014-07-31,5981,1084.0,0.18124059521819091,0.0,0.5828564184074986,10.215682996154491,0.4179903026249791,89.36632670122053,56.36,3.1
672,MA,2014Q3,2014-10-30,5879,889.0,0.15121619323014118,0.0,0.5674283727362905,8.86205136928049,0.7994556897431535,90.33849294097635,54.08,3.61
717,MA,2014Q4,2015-01-30,6045,925.0,0.15301902398676592,0.0,0.5800364845681871,8.751033912324235,0.7113316790736146,90.53763440860216,51.19,3.93
767,MA,2015Q1,2015-04-29,6755,934.0,0.1382679496669134,0.0,0.5475411068561142,8.43819393042191,0.9030347890451518,90.65877128053292,58.54,3.2
814,MA,2015Q2,2015-07-29,6521,853.0,0.1308081582579359,0.0,0.5442703001850564,7.912896794970098,0.7820886367121607,91.30501456831773,59.41,2.83
861,MA,2015Q3,2015-10-29,7282,1127.0,0.15476517440263665,0.0,0.5808579118938222,9.173304037352377,0.9475418840977754,89.87915407854985,60.4,2.78
906,MA,2015Q4,2016-01-29,6197,781.0,0.12602872357592385,0.0,0.5456222226884073,7.842504437631113,0.9682104243989028,91.18928513797,63.21,2.61
954,MA,2016Q1,2016-04-28,7225,1104.0,0.15280276816608995,0.0,0.5917139341246934,9.038062283737023,0.9134948096885814,90.04844290657441,54.5,3.65
999,MA,2016Q2,2016-07-28,6508,990.0,0.15212046711739394,0.0,0.5766045742379163,8.942839582052859,0.7836508912108174,90.27350952673632,55.79,2.91
1047,MA,2016Q3,2016-10-28,6126,929.0,0.1516487104146262,0.0,0.5630990557763947,8.978126020241591,0.8651648710414626,90.15670910871694,57.68,2.87
1095,MA,2016Q4,2017-01-31,6524,1080.0,0.16554261189454322,0.0,0.5996081784603325,9.610668301655426,0.7510729613733905,89.63825873697118,56.39,3.04
1143,MA,2017Q1,2017-05-02,6477,1015.0,0.15670835263239155,0.0,0.5841668682038017,9.263547938860585,0.7256445885440791,90.01080747259533,52.67,3.4
1188,MA,2017Q2,2017-07-27,6170,965.0,0.15640194489465153,0.0,0.5939217879121066,9.52998379254457,1.004862236628849,89.46515397082656,52.97,3.41
1236,MA,2017Q3,2017-10-31,6135,960.0,0.15647921760391198,0.0,0.5985772653539596,9.64955175224124,0.9779951100244498,89.37245313773431,56.32,2.97
1284,MA,2017Q4,2018-02-01,6031,1010.0,0.16746808157851106,0.0,0.602765494803481,9.600397943956226,0.7793069142762394,89.62029514176754,54.4,3.7
1330,MA,2018Q1,2018-05-02,6228,1087.0,0.17453436095054592,0.0,0.6126550890783206,10.179833012202957,1.0276172125883107,88.79254977520874,55.64,3.1
1376,MA,2018Q2,2018-07-26,6178,1015.0,0.16429265134347684,0.0,0.5968243301208456,9.64713499514406,0.8578828099708644,89.49498219488507,53.78,3.25
1427,MA,2018Q3,2018-10-30,6334,930.0,0.14682664982633406,0.0,0.582042339763515,8.872750236817177,1.1840858856962426,89.94316387748655,49.91,3.63
1470,MA,2018Q4,2019-01-31,5723,1035.0,0.1808492049624323,0.0,0.5982353569199405,10.414118469334266,0.6465140660492749,88.93936746461645,48.47,4.25
1518,MA,2019Q1,2019-04-30,5721,846.0,0.14787624541164132,0.0,0.5682288604329617,9.15923789547282,0.8564936199965042,89.98426848453067,52.96,3.05
1568,MA,2019Q2,2019-07-30,5797,953.0,0.1643953769190961,0.0,0.5912770574155107,9.867172675521822,1.0350181128169742,89.0978092116612,57.72,2.99
1613,MA,2019Q3,2019-10-29,5874,973.0,0.16564521620701395,0.0,0.6205827666878783,10.384746339802518,1.0554988083077972,88.55975485188969,51.37,3.34
1661,MA,2019Q4,2020-01-29,6187,949.0,0.15338613221270406,0.0,0.5724910203673761,9.326006141910458,0.8404719573298852,89.83352190075966,51.44,3.64
1708,MA,2020Q1,2020-04-29,7603,1096.0,0.14415362356964356,0.0,0.5857205965993444,9.285808233592004,1.2626594765224253,89.45153228988558,50.24,3.66
1756,MA,2020Q2,2020-07-30,6434,1108.0,0.1722101336649052,0.0,0.6327001854140073,10.662107553621386,1.0413428660242463,88.29654958035437,57.46,2.99
1804,MA,2020Q3,2020-10-28,6070,882.0,0.14530477759472818,0.0,0.5688458751012009,8.929159802306424,1.202635914332784,89.86820428336078,55.74,3.03
1848,MA,2020Q4,2021-01-28,6309,947.0,0.1501030274211444,0.0,0.5509622114436385,9.526073862735776,0.9193216040576954,89.55460453320654,58.01,2.89
1896,MA,2021Q1,2021-04-29,6146,1099.0,0.1788154897494305,0.0,0.5940417171540782,10.641067360885131,0.6345590628050765,88.7243735763098,56.28,3.22
1946,MA,2021Q2,2021-07-29,5948,1053.0,0.17703429724277067,0.0,0.61626719087344,10.289172831203766,0.722932078009415,88.98789509078682,54.6,3.47
1994,MA,2021Q3,2021-10-28,6218,1097.0,0.17642328723062078,0.0,0.5961464981384583,10.357027983274364,0.5950466387906079,89.04792537793502,53.81,3.13
2040,MA,2021Q4,2022-01-27,6583,1124.0,0.1707428224213884,0.0,0.5914005783900729,10.11696794774419,0.8051040559015646,89.07792799635426,54.11,3.09
14,MCD,2010Q4,2011-01-24,6321,1030.0,0.16294890049042873,0.0,0.571219358718249,9.476348679006486,0.6328112640404999,89.89084005695301,38.06,5.76
47,MCD,2011Q1,2011-04-22,6201,1007.0,0.1623931623931624,0.0,0.5958823879232369,9.627479438800194,0.9353330108047088,89.43718755039511,46.71,3.4
82,MCD,2011Q2,2011-07-22,5877,1011.0,0.1720265441551812,0.0,0.596261492841296,9.7328568997788,0.6125574272588056,89.6545856729624,43.46,3.68
125,MCD,2011Q3,2011-10-21,5656,904.0,0.15983026874115985,0.0,0.5856391366863759,9.335219236209337,0.7779349363507779,89.88684582743988,47.3,2.94
163,MCD,2011Q4,2012-01-24,6188,975.0,0.15756302521008406,0.0,0.5735645113269237,9.518422753716873,0.7918552036199095,89.6897220426632,49.27,3.18
208,MCD,2012Q1,2012-04-20,5708,978.0,0.17133847231955152,0.0,0.6217864254468977,10.283812193412754,1.1212333566923616,88.59495444989489,51.0,2.86
254,MCD,2012Q2,2012-07-23,6092,945.0,0.1551214707813526,0.0,0.5745105931346621,9.208798424162836,0.9028233749179252,89.88837820091923,53.94,3.38
300,MCD,2012Q3,2012-10-19,5886,911.0,0.15477404009514098,0.0,0.5910693115798291,9.633027522935778,1.1043153244988109,89.26265715256541,52.05,3.68
351,MCD,2012Q4,2013-01-23,6531,1089.0,0.16674322462103813,0.0,0.5890029247708487,9.860664523043944,0.934007043331802,89.20532843362427,58.14,3.05
395,MCD,2013Q1,2013-04-19,6145,964.0,0.15687550854353133,0.0,0.6055263090603207,9.747762408462165,1.4646053702196908,88.78763222131815,55.26,2.94
440,MCD,2013Q2,2013-07-22,6120,964.0,0.15751633986928104,0.0,0.6072173434347641,9.4281045751634,1.2745098039215683,89.29738562091505,54.02,3.32
486,MCD,2013Q3,2013-10-21,5920,896.0,0.15135135135135136,0.0,0.5763822114325388,9.054054054054054,1.1317567567567568,89.81418918918921,50.17,3.59
534,MCD,2013Q4,2014-01-23,6019,905.0,0.15035720219305532,0.0,0.564386562643838,9.071274298056156,1.0466854959295564,89.8820402060143,54.71,3.44
579,MCD,2014Q1,2014-04-22,5954,965.0,0.16207591535102453,0.0,0.5834662351731493,9.523009741350352,0.8229761504870675,89.65401410816257,43.62,4.45
627,MCD,2014Q2,2014-07-22,7230,1247.0,0.17247579529737206,0.0,0.6056773271797035,10.345781466113415,0.8990318118948823,88.75518672199169,45.43,4.02
674,MCD,2014Q3,2014-10-21,6003,865.0,0.14409461935698814,0.0,0.5662327135381109,8.995502248875562,1.0994502748625687,89.90504747626188,55.33,3.5
718,MCD,2014Q4,2015-01-23,5796,771.0,0.13302277432712215,0.0,0.5499140164954579,8.488612836438923,1.2767425810904072,90.23464458247066,52.15,3.51
766,MCD,2015Q1,2015-04-22,5571,865.0,0.15526835397594688,0.0,0.6094252043350468,9.441751929635613,1.4719080954945252,89.08633997486989,51.78,3.6
810,MCD,2015Q2,2015-07-23,5709,936.0,0.16395165528113506,0.0,0.6120921837357944,9.52881415309161,1.0860045542126469,89.38518129269575,46.2,3.76
858,MCD,2015Q3,2015-10-22,5879,1123.0,0.19101888076203435,0.0,0.6217786389816651,10.801156659295799,0.7484266031638034,88.4504167375404,48.83,3.71
903,MCD,2015Q4,2016-01-25,5897,1062.0,0.18009157198575546,0.0,0.6098388734624813,10.225538409360693,0.8139732067152788,88.96048838392403,37.44,4.97
953,MCD,2016Q1,2016-04-22,6088,1172.0,0.19250985545335086,0.0,0.6192756185029362,10.824572930354798,0.6077529566360053,88.5676741130092,53.22,3.3
1000,MCD,2016Q2,2016-07-26,6300,1087.0,0.17253968253968255,0.0,0.5874067858252613,10.111111111111109,0.6984126984126984,89.19047619047619,44.59,4.43
